gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
Nap1l5,-1,-1,8.197889e-31,7.762322e-07,0.99999917,5.6914973e-25,3.3615006e-35,1.9445016e-34,2.0594292e-33
Rpl32,-1,-1,7.269617e-30,1.4891296e-18,1.0,9.681798e-39,8.975293e-33,4.051796e-34,3.6135433e-34
Parm1,-1,0,0.0009134596,6.3660184e-12,7.809015e-14,0.9990864,8.706995e-08,4.3799453e-09,2.4837709e-08
Cog4,1,1,2.2012346e-06,0.99999607,3.4427955e-12,6.0129064e-20,1.7534062e-06,3.4735805e-11,2.2433838e-11
Gm11655,-1,-1,1.9722205e-32,5.9e-44,1e-45,1.1931873e-30,0.0,3.6812774e-32,1.0
Lrrk2,-1,0,2.5012366e-07,8.044214e-30,4.839065e-14,0.99999976,2.458534e-10,3.9269968e-13,3.7400526e-14
Sorl1,1,1,5.5354493e-10,1.0,3.525647e-21,1.0213558e-20,1.5719762e-11,2.2955735e-14,1.3978952e-13
Gle1,1,1,2.2178259e-07,0.99999833,1.958493e-10,1.4633745e-06,3.8929198e-08,1.4045456e-12,2.4659468e-13
Ppt1,-1,-1,1.4831762e-34,0.0,1.0,2.2604845e-36,8.032313e-39,5.63208e-40,2.8546e-41
Rpl21,1,1,6.874466e-31,1.0,5.7e-44,2.0078e-41,1.5330785e-35,6.540764e-33,1.3281524e-26
Epha6,1,0,1.0080146e-07,0.806953,5.39341e-19,0.19304691,3.1078817e-10,2.2197867e-13,1.1357653e-12
Rpl19,1,1,0.9999882,2.2598607e-23,3.888746e-12,1.1843625e-05,7.889009e-09,5.7618013e-09,5.974e-10
Gm16054,-1,-1,7.608015e-36,7.7e-44,6e-44,1.6082473e-27,4.2667e-41,3.6812774e-32,1.0
March3,-1,0,7.8265685e-07,1.7518577e-28,8.121234e-14,0.99999917,3.5331427e-10,1.8109608e-12,3.2586974e-14
Plxnc1,-1,1,7.289402e-06,0.9931932,1.5205401e-15,0.0067994846,6.25306e-11,3.1379753e-11,5.1173725e-11
Rassf8,1,1,5.040807e-13,1.0,7.490894e-28,9.1378e-26,1.8257392e-17,6.7520317e-15,1.5077354e-14
Uqcr11,-1,-1,3.0058793e-16,3.4332908e-25,1.0,7.710037e-29,1.8657674e-30,9.7803906e-24,1.5795337e-24
Wipf2,-1,-1,7.608015e-36,8.8e-44,4.3e-44,1.5506476e-27,4.86908e-40,3.6812774e-32,1.0
Rps11,1,1,0.84099156,0.00046164895,8.262818e-14,1.5588945e-07,4.463101e-08,0.15854657,4.339121e-09
Vwa8,-1,-1,7.608015e-36,0.0,0.0,3.8716222e-27,1.35664e-40,3.6812774e-32,1.0
Glra2,1,1,5.1729076e-33,1.0,1e-45,0.0,3.9944474e-33,8.132833e-37,7.72544e-35
Adcy1,-1,-1,1.0255728e-34,1.1240975e-17,1.0,1.10701025e-35,7e-45,4.962422e-31,2.2609773e-35
Myo5a,1,1,0.9999206,1.9676355e-12,3.4017393e-13,4.1964904e-19,7.936075e-05,1.3023796e-08,1.25160975e-08
Nr4a3,-1,-1,5.672917e-28,0.0,1.0,9.0497205e-34,4.452991e-30,8.406465e-31,7.5435845e-32
Kcnh3,1,1,0.99993575,9.517713e-24,5.0451386e-13,6.424574e-05,1.1894615e-15,8.87412e-10,1.2614716e-12
Arhgef26,1,1,2.7903196e-10,1.0,1.0188732e-27,1.2609616e-26,1.9778766e-19,1.4185335e-17,4.1143645e-18
Srrm1,1,1,0.99489886,1.1165644e-17,6.592995e-13,1.4045439e-09,0.005095414,6.294267e-07,5.0826643e-06
Mt3,-1,-1,1.1232767e-28,7.7519496e-35,1.0,0.0,4.8661587e-32,5.7858034e-34,4.279456e-32
Ano4,-1,-1,2.047283e-32,5.1153e-40,5.8093242e-15,0.0,7.487264e-36,2.237993e-39,1.0
Tle1,1,-1,1.5944455e-15,1.7727363e-24,1.0,4.652688e-30,7.454772e-29,7.8014835e-22,8.699968e-21
Srcin1,-1,-1,2.1763407e-38,0.0,1.0,0.0,1e-44,4e-45,0.0
Tnrc6a,1,1,0.99560696,3.806672e-11,1.2879387e-16,0.0043694214,2.3073866e-05,4.5845826e-07,8.135431e-08
Mapt,1,-1,5.5059905e-16,1.1120155e-38,1.0,2.7007905e-32,1.961203e-21,9.7604135e-24,1.461427e-23
Wipf3,-1,-1,1.0332942e-32,0.0,1.0,0.0,2.3573667e-35,1.9996e-39,1.4736e-40
Gm12296,1,1,1.8818863e-15,1.0,1.8312365e-31,7.387267e-26,1.8603907e-19,7.069059e-21,4.6559986e-19
Slc24a3,-1,-1,7.608015e-36,4.4936542e-38,0.0,8.7390535e-28,1.37183e-40,3.6812774e-32,1.0
Fbxo42,1,1,0.9999976,6.3612702e-24,1.5351512e-14,1.3141475e-13,5.3459945e-07,4.4110615e-07,1.4036813e-06
Dcaf10,1,1,1.2535131e-19,1.0,2.497156e-32,1.1198702e-22,4.728163e-20,1.157925e-22,1.8990274e-23
Map1lc3a,-1,-1,5.420343e-22,1.2602e-41,1.0,4.0804208e-38,5.1126765e-27,6.813801e-28,9.224477e-27
Aldoa,1,0,0.97266304,4.946736e-08,1.7538393e-12,0.0005126715,0.024714597,0.00083060586,0.001279148
Rsrc2,1,1,0.065204635,0.9309369,6.487878e-12,0.0034727482,0.00037172716,9.781636e-06,4.1879666e-06
Hs3st2,-1,0,9.0990284e-08,8.377497e-15,1.3237161e-19,0.9999999,5.754022e-18,2.5301473e-12,4.536457e-14
Rpl27a,-1,0,1.3455498e-05,6.8845394e-28,2.900029e-25,0.9999865,5.6387883e-08,6.674412e-11,2.23853e-13
Hecw1,1,0,9.262644e-09,1.01788446e-16,1.1304797e-16,1.0,1.3509739e-10,9.642998e-14,4.5685335e-14
Nr6a1os,1,1,7.446515e-18,1.0,1.9575082e-31,8.55555e-29,2.4728952e-19,3.603119e-14,6.607976e-18
Cntnap5b,-1,0,1.1859349e-09,2.1914098e-24,4.1589027e-22,1.0,4.5501583e-14,5.0354974e-15,4.28825e-16
B3glct,1,1,1.441826e-36,1.0,0.0,0.0,2.3505936e-37,5.67725e-40,1.0676378e-38
Arl5b,-1,1,1.7886967e-12,1.0,1.3434313e-15,1.5919404e-09,4.9824168e-15,1.0093926e-17,2.1200608e-17
Rps27a,1,1,1.7195e-41,1.0,0.0,0.0,1.848e-42,1e-45,2.79e-43
Arfgef2,-1,0,0.99388534,2.2371343e-05,0.0004663854,8.554559e-05,0.00021323803,0.00015831519,0.005168768
Rab3a,-1,-1,1.5439161e-08,1.4177667e-30,1.3599796e-20,1.0,9.76338e-19,1.1029908e-13,1.835053e-14
Srebf2,-1,0,1.5271088e-06,1.9124095e-29,2.4680456e-13,0.99999845,2.4930016e-10,9.527462e-13,1.9430333e-14
Evi5l,1,1,0.999998,1.1159464e-19,3.2453467e-13,1.29296565e-08,2.009322e-06,3.4715422e-10,3.62056e-11
Ano6,1,1,2.7376053e-12,1.0,5.22009e-24,9.981663e-32,2.0484615e-18,1.0330325e-20,1.8074998e-17
Mrpl41,-1,-1,7.608015e-36,0.0,2.019068e-39,7.174773e-27,5.26007e-40,3.6812774e-32,1.0
Tbc1d9b,1,1,4.434629e-09,1.0,6.146894e-18,2.2078495e-11,5.1246094e-11,1.0832757e-13,8.956495e-15
Tuba1a,-1,0,1.0357446e-06,8.1870327e-26,1.3858747e-14,0.9999989,4.2553287e-12,5.050926e-13,2.918537e-14
Rundc3b,1,-1,4.5053853e-27,1.2018674e-14,1.0,5.2163784e-35,3.2114722e-29,4.061168e-29,1.8634629e-30
Cdkl4,1,1,1.1655809e-18,1.0,1.5816935e-30,1.1258e-40,1.0166556e-21,2.8964555e-23,8.084324e-24
Gm15478,-1,-1,2.2410494e-18,8.575838e-30,1.0,5.903301e-32,4.7355045e-22,1.2074487e-25,1.1614535e-25
Stac,1,-1,6.3805947e-20,6.817646e-29,1.0,1.25146e-39,8.3546817e-22,4.2621008e-19,1.5705752e-24
Zfp871,-1,-1,3.724346e-31,2.47e-43,1.0,0.0,1.8658026e-38,1.792921e-39,3.0059078e-35
Gm1992,-1,-1,1.719783e-30,0.0,1.0,3.3114484e-34,5.5271444e-37,2.0690875e-38,2.38889e-40
Ptpn3,1,1,1.7242846e-13,1.0,5.8823864e-20,7.137499e-15,1.4389196e-13,1.9512223e-17,3.866242e-16
Pknox2,-1,-1,2.6593852e-32,9.842e-41,4.1666e-41,8.9335306e-30,1.0692e-41,3.6812774e-32,1.0
Rps4x,-1,0,2.354909e-05,2.3340972e-11,2.1054168e-12,0.9999764,2.494031e-10,1.2953759e-09,5.5267735e-10
Ehmt2,-1,-1,1.0395594e-27,1.1348468e-33,1.0,2.7630456e-32,5.857699e-31,9.467872e-33,5.757671e-32
Smyd3,-1,0,3.7194894e-24,3.64e-43,1.0100413e-29,1.0,2.3521132e-34,1.8917191e-29,4.3667482e-29
Tox,1,0,0.0019543185,5.205817e-09,1.8751908e-12,0.99803835,7.3485066e-06,3.8242933e-09,1.2053629e-10
Mark2,1,1,1.1859492e-38,1.0,0.0,0.0,1.11168e-39,1.6607e-41,6.52262e-40
Gm16152,1,1,0.7101484,3.1986282e-18,0.00027708084,1.6176145e-09,0.28899488,0.0005630815,1.662688e-05
Mrfap1,-1,-1,7.608015e-36,0.0,1.11e-43,4.9998266e-27,0.0,3.6812774e-32,1.0
Anxa7,0,0,9.9976476e-36,3.2048523e-21,1.0,9.927714e-22,1.2117113e-19,1.9580857e-21,2.9769398e-24
H2afv,0,1,1.3783616e-31,0.0,1.0,1.82767e-40,7.8196843e-38,1.289203e-38,2.452e-42
Glce,0,1,9.984392e-27,1.4e-44,1.0,5.9893482e-36,2.5330272e-33,9.967574e-34,1.9534441e-37
Morf4l1,0,1,2.9250345e-24,4.2758986e-32,1.0,3.0558337e-33,2.6987422e-31,1.5502828e-32,4.902631e-36
Rfx5,0,0,0.0139007205,0.0024442647,0.98365504,5.919007e-12,8.740809e-22,2.3718516e-09,2.2283436e-13
Clstn3,0,1,1.6372643e-30,0.0,1.0,1.732239e-39,1.6757332e-37,2.511604e-37,1.8225e-41
Omg,0,0,1.0,4.032093e-18,1.2577e-41,1.5323739e-09,6.9046355e-09,1.3418842e-08,9.778698e-12
Hist1h1c,0,0,0.0029375204,0.9970625,1.190257e-33,3.5407898e-12,1.792291e-09,2.7104227e-10,2.0925114e-14
Sra1,0,0,0.29113686,3.47288e-05,0.70882845,1.1897035e-10,2.9696559e-09,1.5062614e-08,3.632855e-12
Hspb11,0,0,0.9999223,7.614599e-05,1.8218095e-28,7.1257006e-10,9.730187e-07,5.729106e-07,8.740363e-12
Tada1,0,0,5.4521592e-17,0.00013833166,3.3802039e-37,0.012937298,0.29093793,0.6959124,7.396117e-05
Chmp2b,0,0,7.0685783e-06,1.2678323e-16,0.99999297,9.5585085e-15,3.8393542e-13,3.8488199e-13,2.5957912e-17
Sccpdh,0,0,0.9999999,5.03441e-12,1.0909531e-14,7.3493245e-10,5.7669396e-08,6.031057e-08,1.2855448e-11
Dnajc2,0,0,0.9999995,3.5571361e-13,2.2789285e-07,1.645201e-09,1.406048e-07,1.03764e-07,9.071575e-12
Kmt2a,0,1,2.2335323e-24,2.9246848e-34,1.0,2.682011e-33,9.481865e-32,2.586381e-31,3.999139e-35
Ccnf,0,1,4.1650258e-17,5.5053567e-25,1.0,1.085447e-25,9.462793e-23,8.066422e-25,3.2074213e-28
Usp22,0,1,4.8863488e-29,1.646345e-39,1.0,8.0289156e-38,3.6570433e-35,1.6134947e-35,1.039867e-39
4931428F04Rik,0,1,0.0,2.0791033e-24,1.0,1.01321034e-35,1.1086258e-33,1.001739e-34,7.40624e-38
Slco4c1,0,-1,6.605298e-20,1.0,2.2e-43,7.1039563e-29,9.833381e-28,6.2006563e-27,1.0753428e-30
Atp6ap2,0,1,4.2901076e-27,0.0,1.0,2.2569863e-36,5.8358106e-34,2.6289614e-34,5.3023374e-38
Rbm6,0,1,5.418342e-28,5.061594e-37,1.0,3.1728475e-36,0.0,4.553348e-35,8.053789e-39
Per3,0,1,6e-45,1.9338914e-38,1.0,2.7182195e-30,7.4027186e-28,9.638249e-30,1.2919091e-33
Sh3d19,0,1,0.0,0.0,1.0,1.6396718e-36,1.7946982e-34,1.4739938e-34,1.1046926e-38
Snx4,0,1,2.5701392e-34,0.0,1.0,6.91e-43,7.1151e-41,2.5149e-41,1e-45
Ip6k2,0,1,2.1411817e-27,0.0,1.0,2.7439232e-36,5.3420194e-34,2.4525e-34,9.612686e-39
Cxxc4,0,-1,1.23114e-40,1.0,7.655487e-39,0.0,0.0,0.0,0.0
Gm11457,0,1,9.970343e-28,7.2311483e-29,1.0,6.5540886e-37,9.362374e-36,1.4011656e-35,9.104441e-39
Lactb2,0,0,2.422647e-38,1.1114139e-22,1.0,9.072886e-25,2.5241274e-23,5.1941508e-23,1.2469938e-26
Trappc8,0,0,1.0,5.88797e-22,1.360386e-39,2.3169533e-09,2.7003342e-08,5.7000364e-08,6.470281e-12
Tmem248,0,1,6.0219303e-27,7.12819e-39,1.0,2.2796842e-35,4.368753e-34,1.5571804e-34,3.5469978e-38
Adamts10,0,1,0.0,0.0,1.0,5.6381546e-38,4.4400525e-36,2.2397128e-36,3.38426e-40
4930405A21Rik,0,-1,3.2573702e-29,1.0,2.10254e-40,2.7258927e-38,1.8959468e-35,9.59965e-37,4.17167e-40
Syn2,0,-1,6.1925356e-16,6.661856e-12,1.1037654e-24,0.20990694,0.78534925,0.0047333743,1.0531521e-05
Slx4ip,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc29a2,0,1,2.1191358e-35,3e-45,1.0,8.8e-44,1.3769e-41,6.04e-43,0.0
Ubqln4,0,1,1.3871178e-31,0.0,1.0,1.55382e-40,1.1327808e-38,2.3848e-40,6.91e-43
Lrrc10b,0,0,0.99999964,1.2503181e-11,7.911721e-12,1.2766368e-09,1.6315376e-07,2.0305471e-07,1.5208645e-11
D10Wsu102e,0,1,9.174054e-26,6.6626763e-25,1.0,1.1468796e-34,1.2962688e-32,1.831053e-33,9.144897e-37
Gm28050,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ado,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Grin2b,0,0,0.9999999,1.704482e-13,5.412e-42,1.6841939e-09,1.2289917e-07,1.7978282e-09,5.7212064e-13
Ppm1h,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Msi1,0,1,6.0659003e-26,6.3149343e-32,1.0,1.0438314e-34,1.2049005e-31,1.5257939e-32,6.057057e-37
Tbc1d25,0,1,3.9303287e-26,7.536576e-37,1.0,2.3015038e-34,3e-45,2.295569e-33,8.82272e-37
Eif2b4,0,0,0.98909074,3.937996e-08,0.01090908,8.530165e-10,2.822849e-07,3.1846973e-08,9.3932e-12
Bloc1s6,0,0,2.2236861e-17,4.6990314e-13,2.9473382e-21,0.0031780163,5.490278e-13,0.9967168,0.00010516047
Bysl,0,0,2.7672304e-19,1.5175412e-30,1.0,3.1232767e-28,1.5903796e-25,6.356233e-26,3.687915e-30
Poc1a,0,-1,4.969572e-19,0.012012061,8.455191e-37,0.00073869375,0.98686475,0.00038320807,1.2678724e-06
Fastkd1,0,1,1.632197e-27,6e-45,1.0,7.563419e-37,5.1218328e-34,2.4433114e-34,2.10533e-38
4930473A02Rik,0,0,1.4820205e-29,1.4587357e-17,1.0,2.3312155e-15,1.5200985e-12,2.0247096e-13,6.661305e-17
Nfkbid,0,0,0.52895904,0.47104055,4.0680342e-31,6.4538597e-10,3.304561e-07,7.966293e-08,7.540831e-12
Natd1,0,0,0.9964432,9.26023e-11,0.0035568466,1.0855549e-09,4.186836e-08,9.723713e-09,1.34484646e-11
Timm10b,0,0,0.99999654,3.0104973e-06,5.7345465e-25,1.0628872e-09,2.0909411e-07,2.386698e-07,1.955342e-11
Arhgap32,0,1,7.188292e-31,0.0,1.0,1.731565e-39,1.1610476e-37,4.886979e-38,1.72e-43
Ric8b,0,0,0.99999976,3.6608215e-22,2.0846926e-10,1.1244321e-09,1.256146e-07,9.598599e-08,6.652915e-12
Sf3b1,0,0,0.9999999,4.2230417e-11,2.6194e-41,7.046993e-10,5.5578614e-08,1.7120153e-07,9.120382e-12
Zfp810,0,0,7.260406e-14,3.2611748e-29,1.0,7.2347576e-23,2.9880045e-20,2.7761315e-20,1.3666388e-24
Pantr2,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rap2c,0,0,0.9968875,0.003112547,1.8653543e-29,5.8375282e-09,6.268431e-20,2.139474e-08,2.5637778e-11
Zfr2,0,1,7.7414096e-25,7.1831695e-30,1.0,1.3410279e-33,4.9e-44,4.250399e-32,6.4407e-36
Mdh1,0,1,3.485943e-20,7.644352e-13,1.0,1.65349e-29,4.058228e-28,4.1689465e-27,2.6458375e-31
Mlst8,0,-1,2.8138243e-23,0.9999989,1.6648987e-23,1.1259333e-09,2.6587898e-07,8.646167e-07,1.8657942e-11
Cyp2u1,0,0,0.99999976,7.1649145e-15,0.0,4.3340712e-10,7.139376e-08,1.00590924e-07,6.2324083e-12
Mtf2,0,1,4.3800904e-31,5.942163e-39,1.0,4.68762e-40,5.73127e-38,7.87464e-40,4.273e-42
Zfp287,0,-1,3.0906316e-17,3.6360194e-05,2.07521e-05,0.010511695,0.98893845,0.000485492,7.363874e-06
Cers2,0,1,0.0,0.0,1.0,3.51824e-40,1.088039e-38,2.4827e-39,1.67e-43
Gm16835,0,1,2.7620487e-29,0.0,1.0,1.8911982e-38,4.7546217e-36,8.4210755e-37,1.50541e-40
Nop2,0,0,0.00014208579,0.26955575,0.73030216,1.568204e-13,8.173336e-12,8.981723e-12,3.4911147e-15
Kcnd1,0,0,1.4992332e-21,1.476394e-30,1.0,1.719455e-30,1.0523346e-28,9.958093e-30,5.234563e-33
Specc1l,0,-1,0.0010959379,0.9989041,4.402622e-20,1.9430015e-12,1.9249545e-10,3.5629838e-10,1.5260672e-14
Alyref,0,0,2.9754684e-21,7.374254e-35,1.0,1.7423611e-29,1.87097e-40,5.7587588e-28,8.170449e-32
Cdc23,0,-1,2.5458083e-15,1.0,1.2538903e-35,2.2657819e-24,1.6008109e-34,4.5769355e-24,1.8727922e-29
Dnal1,0,0,2.836874e-13,1.6039524e-27,1.0,1.7790994e-22,9.222891e-20,7.801488e-21,4.446283e-24
Slc48a1,0,0,1.0935274e-08,3.2430086e-24,1.0,1.4216702e-17,1.6509429e-15,7.701475e-16,1.9153717e-19
Qser1,0,1,2.3148463e-24,8.693077e-19,1.0,4.730441e-33,6.2866957e-31,2.735809e-31,1.3504415e-35
Prkcsh,0,0,0.9999999,1.1687488e-14,6.261327e-38,8.1725343e-10,6.2880254e-20,1.2390643e-07,8.210462e-12
Hscb,0,0,4.2540137e-06,2.0178652e-17,0.9999957,8.367083e-15,2.6749398e-25,2.244302e-12,6.7507077e-17
Otud7a,0,0,0.99999976,1.0946728e-08,1.9221327e-21,1.2979956e-09,1.4317702e-07,1.4685388e-07,3.0946957e-12
Tmem29,0,1,4.783432e-31,0.0,1.0,5.10699e-40,0.0,1.095347e-39,5.719e-42
St13,0,1,3.213948e-29,4.095686e-39,1.0,4.1323642e-38,1.7099205e-35,3.5119e-37,2.46784e-40
Gm2115,0,1,2.0986666e-23,8.1179945e-20,1.0,4.7494468e-32,1.8559288e-30,5.2986794e-30,1.2254942e-34
Cinp,0,1,2.650605e-24,2.73086e-40,1.0,2.744901e-33,5.6938736e-31,1.1951187e-30,2.038575e-35
Surf1,0,-1,9.32189e-21,1.0,0.0,1.1217475e-29,3.5593504e-28,1.6759191e-29,6.857532e-35
Dtx2,0,1,0.0,2.8984e-41,1.0,4.9862666e-34,1.3115143e-31,2.1555591e-32,3.2843968e-36
Atxn7l1os1,0,1,5.731599e-30,2.5e-43,1.0,7.146757e-39,1.4605033e-36,5.5308143e-37,1.5067e-41
Hcfc1r1,0,-1,1.381599e-39,1.0,0.0,0.0,0.0,0.0,0.0
Rapgefl1,0,-1,2.4241904e-30,0.99999964,3.355836e-07,4.958653e-39,9.81014e-37,8.8862473e-38,2.466e-41
Slc35f3,0,0,0.9999989,5.689089e-13,6.314819e-36,2.6480402e-09,1.1313102e-06,1.5957935e-09,4.420681e-13
Asxl2,0,1,7.7904784e-30,4.556e-42,1.0,9.91427e-39,8.166569e-36,3.3692542e-37,8.1986e-41
Phf5a,0,0,1.05177005e-05,1.796926e-08,0.9999895,1.3231377e-14,1.4214717e-12,1.7698399e-12,1.4828122e-16
Dtd2,0,0,0.00058538595,2.1256227e-22,0.9994147,3.121258e-13,6.6138005e-11,2.460879e-11,7.0842393e-15
Parp12,0,-1,2.6455177e-17,6.264759e-05,0.061793823,0.006737763,0.886906,0.044474114,2.5628095e-05
Shisa5,0,1,2.4854363e-26,1.287988e-39,1.0,4.7799202e-35,1e-45,4.4683795e-35,1.82837e-40
Gm17036,0,0,0.99999547,2.3174213e-08,4.3300543e-06,7.0085854e-10,1.2510895e-07,9.9957234e-08,1.4106153e-11
Aff1,0,0,3.5778e-41,4.2547888e-35,1.0,1.55765e-26,3.1061142e-24,1.4684108e-25,4.3096365e-30
Flcn,0,1,1.28321515e-26,1.440641e-39,1.0,1.5248897e-35,3.3351438e-33,2.3122321e-33,4.6511428e-38
Dyrk2,-1,-1,2.4211368e-34,1.0,0.0,3.9110303e-21,2.8850247e-20,9.681729e-23,9.0074973e-26
Mrpl43,0,-1,2.3671626e-17,3.8603e-15,6.8063346e-06,0.007131791,0.98993313,0.0029273168,9.648364e-07
6820408C15Rik,0,1,0.0,0.0,1.0,6.0375e-41,1.3905512e-38,5.609e-41,1.14e-43
Clk2,0,-1,5.6049584e-38,1.0,6.892775e-14,0.0,0.0,0.0,0.0
Med20,0,-1,1.3856021e-13,1.0,0.0,1.795202e-22,8.712702e-33,2.49107e-22,1.019297e-27
Fam114a2,0,1,2.331209e-28,8.639398e-32,1.0,6.3343883e-37,1.4826947e-35,1.3340568e-35,3.015826e-39
Ncln,0,0,3.8334494e-10,0.00039564233,0.9996044,3.0486977e-19,2.46883e-16,1.1269028e-16,8.359062e-21
Rab40b,0,0,0.9999993,2.6910523e-15,2.7852808e-22,1.1793901e-09,6.1180447e-07,1.3992148e-07,1.0775924e-11
Anks1,0,0,0.9999999,8.997913e-19,2.2e-43,1.2771681e-09,1.0031331e-07,4.7620743e-09,1.8041564e-12
Peli1,0,0,1.868441e-18,0.0006292757,1.141849e-20,0.000981938,0.16795406,0.8304242,1.0502856e-05
Gm14507,0,1,3.9273702e-29,2.1378567e-30,1.0,6.664742e-38,0.0,1.1146887e-35,5.90094e-40
D430036J16Rik,0,0,3.7851212e-06,5.127545e-07,0.9999957,2.3257927e-14,4.0516443e-13,4.2099648e-14,1.9958024e-17
Eif4e2,0,0,2.0678162e-24,1.4521355e-38,1.0,3.2365055e-33,4.6986646e-32,2.273176e-31,2.0918599e-35
Polr2c,0,-1,4.6142737e-25,1.0,0.0,4.169202e-34,3e-44,1.1240546e-32,8.678291e-36
Caprin2,0,0,3.3077912e-09,2.71111e-19,1.0,4.159625e-18,6.864482e-16,2.5762782e-16,1.9662004e-20
Tmem70,0,0,4.042682e-14,2.9991725e-09,1.0,5.0976327e-23,3.47638e-21,1.33754225e-20,2.341176e-25
Tmem11,0,0,1.2082936e-07,1.0146744e-31,0.9999999,7.36954e-17,9.7039525e-15,3.4661279e-15,1.1970286e-18
Dmwd,0,0,0.9999999,1.7664847e-17,2.3870325e-25,6.2561517e-10,3.3690274e-08,6.6099375e-08,1.22483065e-11
Tmem143,0,1,1.954673e-23,8.9151223e-13,1.0,3.3708182e-32,9.312424e-31,4.6227893e-30,2.4593016e-34
Gucd1,0,0,8.300203e-14,2.300765e-05,0.999977,1.2314626e-22,5.2191696e-33,2.0491157e-20,9.448499e-25
Usp11,0,1,2.3288268e-28,0.0,1.0,3.6995268e-37,3.0357633e-36,2.39886e-35,4.028437e-39
Usp54,0,0,1.03965756e-14,8.667701e-29,1.0,6.087955e-23,6.5373934e-34,1.0478918e-21,1.8895881e-25
Dzank1,1,1,4.3901674e-28,0.0,1.0,5.9054255e-37,4.0979313e-34,5.202626e-35,5.118597e-39
Cwf19l2,1,1,2.2587084e-29,0.0,1.0,3.5389697e-38,1.6191231e-36,9.061486e-37,1.94553e-40
Calm2,1,0,1.0,2.4086071e-20,4.149217e-39,7.7762163e-10,6.288002e-20,5.620224e-08,1.7986395e-11
Mark4,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lzts3,1,0,0.9999995,2.8806e-14,1.449e-42,2.6064904e-09,2.2318642e-07,2.0113892e-07,8.623282e-12
Nos1,1,-1,1.7202143e-32,1.0,8.254e-42,2.5743e-41,1.87194e-39,1.158905e-39,2.09e-43
Casc3,1,1,3.2647636e-34,0.0,1.0,1.099e-42,2.80326e-40,6e-43,0.0
Brd8,1,1,6.739417e-24,8.206362e-34,1.0,1.0070811e-32,4.23e-43,3.0880154e-31,8.2138437e-35
Bdnf,1,1,3.3875167e-29,1.5431506e-38,1.0,2.5007135e-38,8.057274e-36,6.718039e-38,3.92323e-40
Chrm3,-1,-1,4.6685536e-27,1.0,0.0,1.2594469e-34,8.735294e-34,2.8036651e-34,5.2105826e-38
Gm11613,-1,-1,7.4794564e-17,4.7174504e-13,2.7542e-36,0.012384662,0.9758591,0.011752307,3.9186793e-06
Plxna4,-1,-1,6.5585966e-17,0.14764509,6.75697e-22,0.09978093,0.750543,0.0020306495,3.969499e-07
Far2,1,1,0.0,0.0,1.0,0.0,1.1e-44,0.0,0.0
AI593442,-1,-1,1.1356704e-18,0.93263304,9.7148e-40,9.542745e-05,0.067126125,0.0001454404,3.059362e-08
Cntln,1,1,0.0,0.0,1.0,7.6931e-41,1.0244134e-38,1.340083e-39,1.89e-43
Ccdc171,-1,0,1.4796167e-16,2.443145e-12,6.0692084e-32,0.010826217,3.8248102e-13,0.9891482,2.5583358e-05
Gm21798,1,1,0.0,0.0,1.0,2.1e-44,3.03e-43,6e-45,0.0
Enpp2,1,1,0.0,0.0,1.0,5.68e-43,1.34146e-40,3.723e-42,0.0
Actr2,1,-1,1.9656669e-16,8.3922256e-14,4.9820158e-33,0.036245577,0.86108536,0.10261493,5.4114353e-05
Tmem120b,1,1,4.1443735e-25,2.9659695e-30,1.0,8.165954e-34,3.5413455e-31,1.0778104e-31,4.3311475e-36
Glt1d1,-1,-1,9.501243e-38,1.0,0.0,0.0,0.0,2e-44,0.0
Adamts17,1,1,0.0,0.0,1.0,6.3e-44,1.2275e-41,1.05e-43,0.0
Letm2,-1,-1,2.6367135e-17,1.8705593e-09,1.3726637e-35,0.055257663,0.8599604,0.08478063,1.3314435e-06
Plekhg1,1,0,0.9999995,2.826308e-21,1.11291e-40,9.584866e-10,4.2628486e-07,1.7978276e-09,1.4085662e-12
Rbms3,-1,-1,6.4908675e-16,3.5777768e-07,2.6397928e-30,0.008878694,0.7954871,0.19555432,7.950138e-05
Igsf11,1,1,1.8019983e-18,2.2364833e-38,1.0,4.8781032e-27,1.1421875e-24,8.884886e-25,1.4679205e-29
Samd5,1,1,2.6274803e-32,0.0,1.0,6.1752e-41,3.744732e-39,4.7238e-41,3.9e-44
Mto1,1,-1,1.3764e-19,0.9890777,6.007e-42,1.4626703e-05,0.006721989,0.004185425,1.9058304e-07
Cdh8,-1,-1,0.0,1.0,0.0,6.774648e-33,1.0216778e-30,1.2348069e-30,4.898278e-35
Zkscan16,1,0,6.0869723e-18,8.3638955e-30,1.0,4.384797e-27,3.8274896e-37,1.7582363e-24,3.348102e-29
Ctnnal1,-1,0,0.99999976,6.2973686e-18,1.1482601e-38,1.7173819e-09,2.0278169e-07,1.797828e-09,4.3422588e-12
