gene,stats,fdr,log2(old/young),DEG
Nifk,1.0986725540710893,0.6669293535543882,-0.23085223,0
Clasp1,21.013473439404773,0.00010164951391534874,0.13523003,0
Gli2,86.59250067308946,1.8400890133132125e-18,1.2013288,1
Gm29455,426.47162633790407,1.7231688873385728e-91,1.4567361,1
Ralb,0.3427079503762102,0.8837722902491922,-0.09116744,0
Tmem185b,13.943010259725153,0.0026433327078120043,-0.8833643,0
Ptpn4,24.164467688763345,2.3129617857675292e-05,0.18928511,0
Tmem177,0.1830473127670934,0.9367175012720685,-0.16559647,0
Dbi,572.2923830047586,5.765129898503384e-123,-1.0611839,-1
3110009E18Rik,3.02229876065836,0.315004039935245,0.16928019,0
Insig2,1.0026150486394594,0.6928083020882053,0.12500648,0
Ccdc93,2.652181055333539,0.3641260240048869,0.060193732,0
Ddx18,6.08901477925203,0.08795411993951005,-0.33177492,0
Dpp10,78.26217240234668,1.0812228701390275e-16,0.40810192,1
Actr3,14.719616680887599,0.0018516913365186013,-0.07122955,0
Slc35f5,4.800792804340763,0.15197417767264862,0.111431174,0
Lypd1,27.18810253426181,5.5174894345255235e-06,-1.1405258,-1
Nckap5,2123.3729275499913,0.0,-2.2487009,-1
Mgat5,452.80837460967956,3.6650535109792945e-97,-0.7684923,-1
Tmem163,1215.5543933537738,2.94881469677427e-262,-1.3833256,-1
2900009J06Rik,1.5568290340458948,0.5597144514856809,0.46056625,0
Ccnt2,30.122939029235116,1.3762564515150546e-06,0.115652524,0
Map3k19,4.856917131804085,0.14853865675282132,0.36463937,0
Rab3gap1,18.910871582030325,0.0002693016011044215,0.023441685,0
Zranb3,17.241401880557415,0.0005843392811974309,0.26749367,0
R3hdm1,438.90303463908464,3.6125655633608964e-94,-0.31928712,-1
Ubxn4,15.005394969414132,0.0016277802848856928,0.11801778,0
Mcm6,6.762138627786609,0.06592030523064338,0.4499787,0
Dars,20.078464032786307,0.00015666727962850184,0.28251284,0
Thsd7b,49.22359967138666,1.4783312529898591e-10,0.1796616,0
Gm16083,25.04948605067857,1.519422946577723e-05,0.3949857,1
Pfkfb2,12.281446124598226,0.005676446522982141,-0.06618042,0
Yod1,7.881120927663123,0.04043680651066968,0.21184212,0
AA986860,4.335972366302371,0.1839856734102424,0.039989147,0
Mapkapk2,6.815564316070959,0.06448491606794415,-0.01811006,0
Eif2d,6.364368445452039,0.07819266678126391,-0.26516604,0
Rassf5,1.0333369027595156,0.68458470280315,0.38644314,0
Srgap2,80.52152485240705,3.5797898169185905e-17,0.07895945,0
Gm29488,3.8545566106063425,0.2244757276936055,-0.02183246,0
Fam72a,2.8812964795934692,0.33313996343221536,-0.102167375,0
Slc41a1,13.326008847548794,0.0035079969055023955,-0.4927955,0
Nucks1,2.3142365439100137,0.4172442679995121,-0.103400126,0
Elk4,15.9738029430313,0.001046068812893521,-0.14489667,0
Cdk18,21.05592211851142,9.970233205134958e-05,-0.111197494,0
Klhdc8a,29.787061449534686,1.6105923190464848e-06,1.3729101,1
Tmcc2,3.817494273345924,0.2278591772238738,0.033710666,0
Dstyk,17.704355619368965,0.00047149936471183957,0.014206447,0
6030442K20Rik,2.527264160819267,0.3830740681152075,0.07636824,0
Rbbp5,4.965516293828224,0.14173544489847564,0.032216445,0
Tmem81,10.500914089593229,0.012631344948846369,-0.48843083,0
Cntn2,110.74688301266977,1.334592509123636e-23,-0.13259909,0
Nfasc,225.67401300797997,3.0986135352307886e-48,-0.26044288,0
Gm10538,38.88912318594428,2.0840529394041474e-08,-0.9370533,-1
Lrrn2,18.77602797590326,0.0002869185892552226,-0.453662,-1
Mdm4,6.944564232511172,0.06092394367517091,0.016199423,0
Pik3c2b,54.095437693223765,1.4068953006074733e-11,0.04748441,0
Gm28609,16.686623919812458,0.0007547795543931249,-0.015584583,0
Ppp1r15b,63.04394446032125,1.8225486566467113e-13,-0.66256267,-1
Plekha6,91.0359633853444,2.0784589910279525e-19,-0.8148321,-1
Sox13,20.565695548286243,0.0001249886025390268,-0.12738645,0
Snrpe,9.78052523440157,0.01746810379184394,-0.5566497,0
Zc3h11a,3.5272363666238875,0.256040994314507,0.0929692,0
Atp2b4,1.4336837457995248,0.5864034364520461,0.21566452,0
Btg2,5.893908446493635,0.09547925858824328,0.7823971,0
Adora1,16.717681227217362,0.0007447432643325978,-0.17269394,0
Ppfia4,2.513238315107197,0.3853475583751901,1.0320587,0
Tmem183a,1.0810735824216393,0.6719944780946003,0.059328616,0
Cyb5r1,1.58307379473645,0.5537988901086198,-0.18490875,0
Adipor1,26.546552442690427,7.470446681980345e-06,-0.40645558,-1
Klhl12,17.610321997630827,0.0004922813227239172,-0.112202354,0
Rabif,4.062517482765547,0.205859607503778,-0.08586829,0
Kdm5b,21.41048570054386,8.444213117088062e-05,-0.078379035,0
Syt2,7.032248336483736,0.058692749444707225,0.72857815,0
Ppp1r12b,12.605814092846561,0.004894800973381603,0.07503007,0
Arl8a,50.4342081059207,8.247813766538732e-11,-0.35807857,-1
Gm15445,17.818634173320834,0.00044746955753430397,0.5248751,1
Gpr37l1,210.23470334026777,6.424422313456522e-45,-2.178011,-1
Rnpep,25.65264970480164,1.1423618681285946e-05,-0.1485201,0
Timm17a,7.539834467259522,0.04699859814968632,-0.17815003,0
Lmod1,15.084669259304567,0.001571039452720705,-1.5880862,0
Shisa4,352.1641659101965,1.8087975261072153e-75,-0.51978296,-1
Ipo9,21.584300543099474,7.77590762871369e-05,0.040222485,0
Nav1,31.27728648541632,7.954283675964555e-07,0.1227446,0
Gm4793,1.4849357247850576,0.5755596025471544,0.29376727,0
Csrp1,125.09478824360023,1.1532990031671879e-26,-0.35067266,-1
Phlda3,373.0372869120232,5.757924646199674e-80,-1.6205641,-1
Tnni1,50.1251603242959,9.590227142078128e-11,-0.28634688,0
Lad1,6.629759904534035,0.06967931386184889,-0.23471582,0
Tnnt2,5.6754081143036625,0.10471507938743985,-0.7320415,0
Tmem9,13.453829669163285,0.0033078913267832544,-0.558178,0
Gm15850,11.034947049600794,0.009947931114394896,-0.81371236,0
Kif21b,15.425071578479583,0.001347392385107821,0.24774198,0
Mroh3,11.269326521866123,0.008946704326735824,0.031272955,0
Gm26781,1.8288643799255262,0.5042049294656902,0.3012101,0
Camsap2,12.753137959009399,0.004570561366814352,0.014083146,0
9230116N13Rik,1.4391913089770243,0.5852143039777676,0.48898456,0
Ddx59,5.367696549888016,0.11932169610801867,0.3288283,0
Zfp281,46.810292549527105,4.664499749819356e-10,-0.3352716,-1
Gm19705,2.0962932863122106,0.45447492496904696,0.095430665,0
Gm4258,35.66358951422607,9.817588230553348e-08,0.07335611,0
Gm26979,13.568503675913403,0.0031360107023539166,-0.29317307,0
Gm26936,15.389504961847587,0.0013683220360574044,-0.24900654,0
A430106G13Rik,15.41592883198645,0.0013528782475369574,0.15953386,0
Nek7,34.73899161046882,1.5292413969355566e-07,0.22179684,0
Gm28501,1.6092468263473427,0.5487483951794152,-0.06653571,0
2310009B15Rik,0.17857454885146232,0.9383004644899435,0.031021671,0
Dennd1b,71.67004900616364,2.7468381259181144e-15,0.6098615,1
Zbtb41,2.0503278503424274,0.46335209973575353,0.039560176,0
Kcnt2,48.15727890919739,2.447974096404883e-10,-0.13364576,0
Cdc73,21.90003464991373,6.720378319040424e-05,0.09598496,0
B3galt2,20.79144285609582,0.0001125727603713564,-0.74114186,-1
Glrx2,12.453729625674695,0.005247608409487451,-0.32894468,0
Uchl5,6.756271246450632,0.06607053529642502,0.20653716,0
Gm29170,1.3011659151815027,0.617430605919452,0.04970267,0
Rgs2,6.233516799459754,0.08267223401096818,-0.446988,0
Gm29514,40.327469436436026,1.049794447427955e-08,-0.6915235,-1
Brinp3,139.03634126446892,1.208640525285328e-29,-0.68426996,-1
A230059L01Rik,10.025271381917639,0.015652390085986963,-0.62240726,0
Gm15584,40.91111725119977,7.921522929245075e-09,-3.9462712,-1
Pla2g4a,53.99696208812761,1.476597644033278e-11,-0.12406012,0
Tpr,29.334432533064508,2.000993189006133e-06,0.17929226,0
Hmcn1,10.458602037756055,0.012874095667372394,-0.58601785,0
Gm10138,1.387833735882591,0.5967263723365179,-0.06184624,0
Ivns1abp,15.654046751173365,0.0012116953538574063,-0.19445302,0
Swt1,17.12111983398073,0.0006178625687253239,0.1390879,0
Trmt1l,47.64608419407328,3.126372323407265e-10,0.3214455,1
Rnf2,19.216324022331097,0.0002332805389379687,-0.34878677,-1
Fam129a,3.8347340681871174,0.2263386516919634,-0.4840899,0
2810414N06Rik,0.09894234423380865,0.964807930808854,-0.17784661,0
Edem3,14.559979538442493,0.0019931553530711274,0.102489166,0
1700025G04Rik,97.29724956232232,9.727441468557901e-21,0.3157958,1
Tsen15,19.4053013345848,0.00021370812205970133,0.30619788,1
Colgalt2,29.34950776444023,1.9870151764493524e-06,0.40275186,1
Rgl1,2.190344673148762,0.4374884280758036,0.10042398,0
Arpc5,69.42743293198373,8.166826504318281e-15,-0.5366297,-1
Ncf2,31.17147427433971,8.370219188691883e-07,-1.2028513,-1
Smg7,55.6986012175805,6.4453411208383945e-12,-0.020972962,0
Gm28791,18.496183225685055,0.00032654812157000815,-0.1454037,0
Nmnat2,50.098777081109176,9.709548173939475e-11,-0.4989214,-1
Lamc1,3.2540025941539445,0.28659007916506396,0.0029046128,0
E330020D12Rik,69.02947220314448,9.915998192254217e-15,-0.22737584,0
Shcbp1l,30.50031022102184,1.1513756168677164e-06,-0.26390097,0
Dhx9,2.050517890784117,0.4633417275332692,0.06935487,0
Rgs8,0.4241477835474136,0.8595416291889819,0.34734184,0
Rnasel,12.081549250276485,0.0062132533418844645,-0.7250499,0
Rgsl1,4.672671247608239,0.1600226136754711,0.561544,0
Teddm2,10.977583595869858,0.010208945015849092,0.45472863,0
Glul,143.4136828516083,1.392707301149529e-30,-0.2818608,0
A830008E24Rik,0.5765055885118069,0.813350423609453,0.045056883,0
Cacna1e,9.124833206750402,0.023328021078035263,0.3034735,0
Ier5,9.21973412783398,0.02236501297122574,-0.8735186,0
Stx6,67.49925997852684,2.092440755344879e-14,-0.2550387,0
BC034090,64.02128371248781,1.1356928852951391e-13,-0.4561839,-1
Xpr1,10.506114282510504,0.012604223443240657,0.062521674,0
Acbd6,19.180766615709192,0.00023709466374346235,0.14434831,0
Qsox1,5.499797941069194,0.11283684149292633,0.17611638,0
Cep350,22.383220173578216,5.356421392288385e-05,0.077571206,0
Tor1aip1,18.618432516571527,0.0003088347733519029,0.16756316,0
Tor1aip2,33.550143329275045,2.6869726936964704e-07,-0.23132348,0
Fam163a,77.66849152387718,1.4462133657106388e-16,-1.7159386,-1
Soat1,5.857651156728283,0.09702749211021945,0.33916578,0
Abl2,14.796910216847754,0.0017891065995845918,0.09449398,0
Tor3a,14.30702478925946,0.00223628635413571,1.3118674,0
Fam20b,6.426262419484554,0.07609211009710366,0.20113769,0
Ralgps2,5.315813700352306,0.12199017426262658,-0.10848568,0
Rasal2,90.14890161486433,3.207871928711076e-19,0.21321326,0
Sec16b,5.005911492285258,0.13935363329708833,1.2997476,0
Brinp2,29.023746246630836,2.3177187029754403e-06,-0.45418274,-1
Astn1,32.654580059141516,4.1147281947960273e-07,-0.34128034,-1
Tnr,456.7413663024879,5.174300538815757e-98,-2.5762694,-1
Mrps14,8.319218920969925,0.033336248960356196,-0.32795522,0
Cacybp,24.23886683807691,2.2356949645519584e-05,-0.3063309,-1
Rabgap1l,137.11557170226473,3.1280886290821653e-29,-0.06556053,0
Rc3h1,44.883091900599005,1.1801016326276508e-09,-0.072841175,0
Serpinc1,9.419580939161516,0.02047366940822081,-0.42775878,0
Zbtb37,6.598920725473417,0.07060979189963805,0.012552082,0
Gas5,114.63556177948277,1.9931637006072657e-24,-0.5624571,-1
Dars2,11.822195225729896,0.0069772497745149336,0.25253335,0
Cenpl,0.41842659167402835,0.8610239890268124,-0.098759376,0
Klhl20,6.153640965397502,0.08554843439231652,-0.011618251,0
Ankrd45,0.19300988694463034,0.933235079732747,-0.060442396,0
Prdx6,21.6604304267817,7.50943685841321e-05,-0.40645707,-1
Suco,27.916414329607306,3.910262405109653e-06,-0.00969613,0
4930558K02Rik,15.517463728000504,0.0012913776546118075,0.40475518,0
Pigc,8.714325759716308,0.027995538658942446,-0.13107038,0
Dnm3,63.510336020905676,1.451466910300793e-13,0.07240431,0
Dnm3os,4.193383674591836,0.19476364672955337,-0.34652182,0
Vamp4,7.919558296648069,0.0397601123701795,0.006421622,0
Prrc2c,35.683272900586815,9.730383811461463e-08,-0.031779,0
Prrx1,29.420163316444977,1.921592941032342e-06,-1.3511957,-1
Gorab,4.754782813955053,0.15483961875618793,0.13461088,0
Kifap3,6.335307697872584,0.07918609163239626,-0.035638947,0
Scyl3,4.621729354369701,0.1635420252354832,0.08088891,0
BC055324,3.0113579123408596,0.3163195571546355,0.2031293,0
Mettl18,1.40406829984979,0.5928578265399638,0.097938724,0
Slc19a2,6.247816965430407,0.0821362797408984,-0.2937445,0
Ccdc181,2.6210572470703695,0.3686691934409756,-0.25558177,0
Blzf1,2.4033667285072133,0.40264517515457304,0.078193165,0
Nme7,5.685474009283367,0.10429228011355265,-0.13901488,0
Atp1b1,52.196306160947486,3.531771614109145e-11,-0.39292935,-1
Sft2d2,6.764559304753009,0.0658733927596795,-0.285498,0
Tiprl,5.057935675113697,0.13627130977316287,0.012121011,0
Dcaf6,59.880772248615415,8.467325292620343e-13,-0.02803842,0
Mpc2,18.606227407070516,0.0003102493742672387,-0.31328288,-1
Adcy10,8.06699783559572,0.03726214373474762,-0.16475093,0
Mpzl1,109.92086591499981,2.0036000136833693e-23,0.25099415,0
Creg1,10.132473393485482,0.01492037077666438,-0.48560318,0
Pou2f1,31.70374491708609,6.484292444847105e-07,0.18227598,0
Ildr2,0.4151462026305454,0.8620437583341013,-0.0179515,0
Tada1,5.092271963262766,0.13430021549794396,0.027431061,0
Pogk,11.28351313911434,0.008891833506546664,0.0063118665,0
Fam78b,1.83183309526791,0.5036708766543567,-0.09010957,0
Uck2,75.038872916785,5.287949383041286e-16,-0.68116635,-1
Tmco1,44.89664936602605,1.1725628920289952e-09,-0.5397248,-1
Aldh9a1,12.030880049230289,0.006355877333403411,-0.3888858,0
Mgst3,46.0341650707366,6.769665654281279e-10,-0.83800906,-1
Rxrg,14.330609600670074,0.0022137625318771116,0.28677475,0
Pbx1,69.8097341762335,6.8091893347304855e-15,0.31665137,1
Rgs4,16.59693156948969,0.0007867330630037415,0.07327028,0
Hsd17b7,83.96769003175876,6.6608278692114705e-18,-0.8076408,-1
3110045C21Rik,15.38148966189969,0.0013721931722576173,-0.93129796,0
Uap1,6.18050309709761,0.08456593533726381,-0.07841617,0
Uhmk1,7.324724044344582,0.05163933812322597,-0.19516116,0
Gm7694,2.542744672687784,0.3805264721082298,-0.0052353526,0
Nos1ap,82.100310285521,1.6506109923758147e-17,0.48371947,1
Olfml2b,5.0104574614200645,0.1390905153238545,0.10880295,0
Atf6,14.326963322349194,0.0022174450763586522,0.010414906,0
Gm9929,1.408573377668439,0.5919220926643932,0.14217906,0
Dusp12,3.5433972347291,0.25442917476405386,0.073179886,0
Sdhc,7.668207735296971,0.04437684597630995,-0.14972311,0
Pcp4l1,35.580754758024575,1.0204607297937299e-07,-0.22779569,0
Tomm40l,0.029120085860339595,0.989160999754917,-0.007233809,0
Fcer1g,0.5279021366604442,0.8281313197724344,-0.3982342,0
Ndufs2,67.66655283609227,1.9286590410936506e-14,-0.5687753,-1
Adamts4,75.30624292822561,4.641358539053537e-16,-0.28108037,0
B4galt3,3.111790857359602,0.3039464918512253,-0.15064177,0
Ppox,6.872788869533387,0.0628449292797805,-0.30875072,0
Usp21,0.8955591801255139,0.7210752849579026,-0.23030913,0
Ufc1,23.447591884355013,3.241520933569441e-05,-0.5453569,-1
Dedd,0.7142624104507814,0.770634499194673,-0.0040904675,0
Nit1,8.67151581068562,0.028522330202594835,-0.20462497,0
Pfdn2,57.141012059261875,3.2146687246689615e-12,-0.78692394,-1
Usf1,34.919731149685205,1.4025851952875633e-07,-0.65376276,-1
B930036N10Rik,0.3309814336682697,0.8873652688744584,0.0066186814,0
Alyref2,1.6916674347987126,0.5329258166610619,-0.33307898,0
Vangl2,13.261644072977806,0.0036137990420100543,-0.67492473,0
Ncstn,18.188277352217888,0.00037701517392161,-0.17902681,0
Copa,16.323418001539476,0.0008912558300166025,0.1020622,0
Pex19,9.96033065560587,0.016115670651292237,-0.16880131,0
Dcaf8,19.105561449929702,0.0002458442514833534,-0.00041901058,0
Pea15a,86.16590556410709,2.2686204233805992e-18,-0.5537577,-1
Casq1,7.41664517650971,0.049676946475563484,-0.7519918,0
Igsf8,799.7021056905347,3.729008122305603e-172,-1.9307775,-1
Atp1a2,40.06363903265545,1.1874768772927005e-08,-0.75382173,-1
Kcnj9,14.462133620828272,0.0020852911354840237,-1.7605215,0
Kcnj10,147.27160562925582,2.0917245399319943e-31,-0.4455976,-1
Pigm,0.39240163266580386,0.8681059793072695,-0.028472057,0
Dusp23,62.65922364578199,2.1991933848849515e-13,1.221767,1
Ackr1,1.671728350664649,0.5369454037070286,0.018108299,0
Cadm3,0.2889709678447063,0.8998048048496448,0.010552179,0
Aim2,98.6228347509954,5.069451491707755e-21,0.39675748,1
Fmn2,33.776130892551976,2.415374038041018e-07,-0.26538217,0
Grem2,0.7185125820854541,0.769317093406889,0.4248484,0
Rgs7,40.937179127358974,7.821633561179522e-09,-0.16257764,0
Fh1,0.9705757981555015,0.7009906814576266,0.08660211,0
Kmo,6.963702322360929,0.0604304313400463,0.6954717,0
Opn3,0.4008816005052391,0.8655845220868627,0.5357187,0
Chml,0.8757283512386143,0.7262330549035377,-0.026918583,0
Pld5,32.140505561085405,5.268136222581505e-07,0.6956239,1
Cep170,29.946955546921384,1.494000667160048e-06,-0.10868325,0
Sdccag8,13.667552113960058,0.002995691106288357,0.06999922,0
Akt3,133.09353920676224,2.2681614809032715e-28,0.22256853,0
Gm26801,0.2469024855545459,0.9148342111755491,-0.44788948,0
Zbtb18,1.0393786621274645,0.6828723392715261,-0.08197844,0
Adss,7.012595531524132,0.05916717991314029,-0.0040356223,0
Desi2,8.774285131430789,0.02726247490901578,0.09447094,0
B230369F24Rik,23.614781221423815,3.0011528289972906e-05,0.6006591,1
Cox20,1.2163013690388804,0.6372387518354117,-0.20786893,0
Hnrnpu,3.7448883886089197,0.23460530776749464,-0.03483373,0
Efcab2,4.1648253752311515,0.19694719321825904,0.17045048,0
Kif26b,18.44615178883156,0.00033405556022709013,-0.023114108,0
Smyd3,122.7611751731331,3.6420514733146825e-26,0.38040242,1
Tfb2m,5.807682043156488,0.09909788289733931,-0.10724385,0
Cnst,8.194955931490874,0.03520687538274026,0.1410996,0
Sccpdh,119.37533289374196,1.922353408461317e-25,-0.40886667,-1
Ahctf1,18.32905217541834,0.00035278882928010356,0.099491484,0
Cdc42bpa,787.4866556183579,1.614573386424069e-169,0.2683618,0
Psen2,14.316807414371073,0.0022276576348683147,-0.39021143,0
Itpkb,66.69425560788119,3.101197648210816e-14,-1.9044068,-1
Parp1,42.60372684252791,3.5269352112931304e-09,-0.53682715,-1
Lin9,14.580627710302018,0.001975253556687108,-0.16415669,0
Acbd3,14.142419406170104,0.002408519313659843,-0.01721927,0
H3f3a,108.16857902421754,4.7021682954581124e-23,-0.4259298,-1
H3f3aos,6.592223135453769,0.07076289390478303,0.12034167,0
Sde2,1.1156655978235324,0.6629663739921522,0.06578622,0
Pycr2,19.07844459115163,0.00024900628265259124,-0.5253058,-1
Tmem63a,20.340823017996737,0.00013889228555005878,-0.073265605,0
Ephx1,0.00887020992882718,0.9965381950929149,0.15689163,0
Nvl,22.83501353696116,4.3310654953766796e-05,-0.057163376,0
Cnih4,31.738664198594243,6.377407323338441e-07,-0.4587515,-1
Wdr26,30.642221489471652,1.0769008268714784e-06,-0.04782167,0
A430110L20Rik,0.7495507012950252,0.7608839271808879,-0.19867115,0
Cnih3,3.645078740181096,0.24451220979077418,-0.52102095,0
Dnah14,28.930438530379213,2.420590714656016e-06,0.32543886,1
Lbr,9.968510723999204,0.016054125301004262,-0.049616043,0
Enah,64.18006526142948,1.0511585941661205e-13,-0.08087308,0
Srp9,33.14034482934378,3.2628078297028144e-07,-0.55113417,-1
Degs1,875.2337224780858,1.6167589369876395e-188,-1.4103528,-1
1700047M11Rik,408.34779798831306,1.392638645529881e-87,-0.4325943,-1
Fbxo28,18.19592256581566,0.00037564764785250347,-0.115556955,0
Trp53bp2,50.657056440028384,7.409872316895218e-11,0.13116664,0
Capn2,6.2120437840864895,0.08341716579925,0.1461502,0
Susd4,225.76685304962626,2.963280284390484e-48,-1.8468233,-1
Disp1,2.264069641756211,0.4249683657590086,0.016001457,0
Brox,15.380415319811192,0.0013726987153689634,-0.057623133,0
Aida,10.989577168331454,0.010156670404773459,0.01493037,0
Mia3,6.023100357751635,0.09035682022312327,0.034549467,0
Taf1a,2.148183496814235,0.44523694929503665,-0.038532022,0
Dusp10,63.600726559318815,1.3901332986085554e-13,-0.29099846,0
Marc2,61.9667283775191,3.0722849222046437e-13,-0.6864434,-1
Mark1,65.73247557713421,4.9377683674419655e-14,-0.2798732,0
Rab3gap2,30.36240596716352,1.2278925984624605e-06,-0.08029375,0
Iars2,20.16315909849598,0.00015056634926026286,-0.15672795,0
Bpnt1,24.43183068493908,2.0385304350454017e-05,-0.43739748,-1
4930532G15Rik,6.7714280505860875,0.06573663524861302,0.13544361,0
Eprs,25.59524263219022,1.1739441485274544e-05,-0.21067362,0
