gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
Lmbrd1,12.309933972844437,0.00628882751704006,-0.03996297,0,2.20143031645367
Phf3,44.12914982279548,9.73293991756219e-09,0.21659061,0,8.01175595756079
Ptp4a1,4.190232300545527,0.1894354582374056,1.9024193,0,0.7225387271514194
Khdrbs2,14.17351135090627,0.0028277509482134977,0.9128909,0,2.5485588433120467
Prim2,12.751759280581972,0.005205578579315138,-0.006326733,0,2.283530993369708
Rab23,8.53364343426452,0.03117847852726675,0.49632108,0,1.5061450816851656
Bag2,0.14179060091361434,0.9470394516100701,-0.041773435,0,0.023631928853457284
Zfp451,22.52165393799296,8.037894893793495e-05,0.24158594,0,4.094857677086998
Bend6,1.5155768951611361,0.5544507209487932,0.19552,0,0.2561370474788646
Dst,40.75944369706999,4.050482124393147e-08,0.09731638,0,7.392493280118252
Gm26788,1.477993142833919,0.5624535564054425,-1.1025776,0,0.24991333282472808
Ccdc115,6.3970226971118915,0.07666856741598849,-1.7105539,0,1.1153826516406447
Imp4,5.157792855303962,0.12780524983564562,0.052956205,0,0.8934513063667886
Arhgef4,10.792537711118598,0.011984811248528737,0.16287932,0,1.9213688013773385
Fam168b,33.83084635917328,7.06221972814662e-07,-0.16747972,0,6.151058774278293
Plekhb2,10.06065610822812,0.016326538427751256,0.052100834,0,1.7871058851399537
Hs6st1,5.511146249584754,0.11066065762575596,-0.56703764,0,0.9560067532219175
Uggt1,28.506953158140643,6.790981376169078e-06,0.055573385,0,5.1680674605563865
Arid5a,4.316482159126554,0.1803335823322478,0.2915008,0,0.743923389952576
Kansl3,24.53860772668324,3.4639209683984834e-05,-0.1860302,0,4.460432025251683
Lman2l,19.86445843506422,0.0002466050857088778,0.28025383,0,3.6079979712417987
Cnnm4,0.4310301785373411,0.8454588834324614,0.43491971,0,0.07290750827037365
Cnnm3,16.281280504881565,0.0011544191502222674,-0.30724788,0,2.937636477508052
Ankrd23,4.465941055701798,0.1694250754511996,0.5619872,0,0.7710223122806337
Ankrd39,10.00142252078761,0.016772951593878673,-0.5884276,0,1.775390506377756
Sema4c,5.311715780413014,0.12007407282814828,-1.248499,0,0.9205507581528654
Cox5b,38.66268347634202,9.72563896276966e-08,-0.6269715,-1,7.012081856440387
Actr1b,7.816350338920111,0.04228573986642352,-0.565214,0,1.3738060662292961
Tmem131,15.054381242576454,0.0019409265691299148,0.115571246,0,2.7119908949181437
Inpp4a,22.93554394138754,6.782047785808132e-05,-0.30143923,0,4.168639154540287
Coa5,5.40838276536298,0.11552374727763316,-0.6293782,0,0.9373287322086175
Unc50,13.061150741482985,0.004559155735434006,-0.7444586,0,2.3411155725524915
Mgat4a,5.124952223720774,0.12948805823701,0.7590458,0,0.8877702816283548
2010300C02Rik,5.632121957941489,0.10530572896156086,-0.8411709,0,0.9775480011914113
Tsga10,75.31531757264892,7.95244194310903e-15,0.2199512,0,14.099499492780728
Lipt1,8.274597814745453,0.03478388092149283,-1.2254821,0,1.4586219643471083
Mitd1,22.30193001442479,8.837667141627698e-05,-0.032561403,0,4.0536623595599455
Mrpl30,9.962139432115048,0.017063460462753637,-0.9596553,0,1.7679328894944775
Txndc9,10.35505744137508,0.01443535968555641,-0.362832,0,1.8405723903418878
